date,status,attacker,victim,leg_infrence_cnts,sus_infrence_cnts,path_cnts,type,valid_origin,recurrent,local,inference_id,leg_flag,sus_flag
2022-12-08,sus,8772,24206,7,3,18,1,True,True,False,1,0,18
2022-12-08,sus,8772,24206,7,3,18,1,True,True,False,2,0,18
2022-12-08,sus,8772,24206,7,3,18,1,True,True,False,3,4,14
2022-12-08,sus,8772,24206,7,3,18,1,True,True,False,4,17,1
2022-12-08,sus,8772,24206,7,3,18,1,True,True,False,5,18,0
2022-12-08,sus,8772,24206,7,3,18,1,True,True,False,6,18,0
2022-12-08,sus,8772,24206,7,3,18,1,True,True,False,7,18,0
2022-12-08,sus,8772,24206,7,3,18,1,True,True,False,8,18,0
2022-12-08,sus,8772,24206,7,3,18,1,True,True,False,9,18,0
2022-12-08,sus,8772,24206,7,3,18,1,True,True,False,10,18,0
2022-12-08,sus,1031,52814,0,10,3,1,True,True,False,1,0,3
2022-12-08,sus,1031,52814,0,10,3,1,True,True,False,2,0,3
2022-12-08,sus,1031,52814,0,10,3,1,True,True,False,3,0,3
2022-12-08,sus,1031,52814,0,10,3,1,True,True,False,4,0,3
2022-12-08,sus,1031,52814,0,10,3,1,True,True,False,5,0,3
2022-12-08,sus,1031,52814,0,10,3,1,True,True,False,6,0,3
2022-12-08,sus,1031,52814,0,10,3,1,True,True,False,7,0,3
2022-12-08,sus,1031,52814,0,10,3,1,True,True,False,8,0,3
2022-12-08,sus,1031,52814,0,10,3,1,True,True,False,9,0,3
2022-12-08,sus,1031,52814,0,10,3,1,True,True,False,10,0,3
2022-12-08,sus,8492,48024,5,5,1,1,True,True,True,1,0,1
2022-12-08,sus,8492,48024,5,5,1,1,True,True,True,2,0,1
2022-12-08,sus,8492,48024,5,5,1,1,True,True,True,3,0,1
2022-12-08,sus,8492,48024,5,5,1,1,True,True,True,4,1,0
2022-12-08,sus,8492,48024,5,5,1,1,True,True,True,5,0,1
2022-12-08,sus,8492,48024,5,5,1,1,True,True,True,6,0,1
2022-12-08,sus,8492,48024,5,5,1,1,True,True,True,7,1,0
2022-12-08,sus,8492,48024,5,5,1,1,True,True,True,8,1,0
2022-12-08,sus,8492,48024,5,5,1,1,True,True,True,9,1,0
2022-12-08,sus,8492,48024,5,5,1,1,True,True,True,10,1,0
2022-12-08,sus,9002,201102,9,1,9,1,True,True,False,1,3,6
2022-12-08,sus,9002,201102,9,1,9,1,True,True,False,2,5,4
2022-12-08,sus,9002,201102,9,1,9,1,True,True,False,3,5,4
2022-12-08,sus,9002,201102,9,1,9,1,True,True,False,4,7,2
2022-12-08,sus,9002,201102,9,1,9,1,True,True,False,5,6,3
2022-12-08,sus,9002,201102,9,1,9,1,True,True,False,6,7,2
2022-12-08,sus,9002,201102,9,1,9,1,True,True,False,7,7,2
2022-12-08,sus,9002,201102,9,1,9,1,True,True,False,8,7,2
2022-12-08,sus,9002,201102,9,1,9,1,True,True,False,9,7,2
2022-12-08,sus,9002,201102,9,1,9,1,True,True,False,10,7,2
2022-12-08,sus,835,8674,7,3,2,2,True,True,False,1,0,2
2022-12-08,sus,835,8674,7,3,2,2,True,True,False,2,0,2
2022-12-08,sus,835,8674,7,3,2,2,True,True,False,3,0,2
2022-12-08,sus,835,8674,7,3,2,2,True,True,False,4,2,0
2022-12-08,sus,835,8674,7,3,2,2,True,True,False,5,2,0
2022-12-08,sus,835,8674,7,3,2,2,True,True,False,6,2,0
2022-12-08,sus,835,8674,7,3,2,2,True,True,False,7,2,0
2022-12-08,sus,835,8674,7,3,2,2,True,True,False,8,2,0
2022-12-08,sus,835,8674,7,3,2,2,True,True,False,9,2,0
2022-12-08,sus,835,8674,7,3,2,2,True,True,False,10,2,0
2022-12-08,sus,56655,213316,4,6,1665,1,True,True,False,1,95,1570
2022-12-08,sus,56655,213316,4,6,1665,1,True,True,False,2,136,1529
2022-12-08,sus,56655,213316,4,6,1665,1,True,True,False,3,326,1339
2022-12-08,sus,56655,213316,4,6,1665,1,True,True,False,4,546,1119
2022-12-08,sus,56655,213316,4,6,1665,1,True,True,False,5,648,1017
2022-12-08,sus,56655,213316,4,6,1665,1,True,True,False,6,661,1004
2022-12-08,sus,56655,213316,4,6,1665,1,True,True,False,7,935,730
2022-12-08,sus,56655,213316,4,6,1665,1,True,True,False,8,1069,596
2022-12-08,sus,56655,213316,4,6,1665,1,True,True,False,9,1126,539
2022-12-08,sus,56655,213316,4,6,1665,1,True,True,False,10,1403,262
2022-12-08,sus,50238,57523,0,10,9,1,True,True,False,1,0,9
2022-12-08,sus,50238,57523,0,10,9,1,True,True,False,2,0,9
2022-12-08,sus,50238,57523,0,10,9,1,True,True,False,3,0,9
2022-12-08,sus,50238,57523,0,10,9,1,True,True,False,4,0,9
2022-12-08,sus,50238,57523,0,10,9,1,True,True,False,5,0,9
2022-12-08,sus,50238,57523,0,10,9,1,True,True,False,6,0,9
2022-12-08,sus,50238,57523,0,10,9,1,True,True,False,7,0,9
2022-12-08,sus,50238,57523,0,10,9,1,True,True,False,8,0,9
2022-12-08,sus,50238,57523,0,10,9,1,True,True,False,9,0,9
2022-12-08,sus,50238,57523,0,10,9,1,True,True,False,10,0,9
2022-12-08,sus,199775,201508,0,10,152,1,True,True,False,1,1,151
2022-12-08,sus,199775,201508,0,10,152,1,True,True,False,2,3,149
2022-12-08,sus,199775,201508,0,10,152,1,True,True,False,3,2,150
2022-12-08,sus,199775,201508,0,10,152,1,True,True,False,4,1,151
2022-12-08,sus,199775,201508,0,10,152,1,True,True,False,5,4,148
2022-12-08,sus,199775,201508,0,10,152,1,True,True,False,6,10,142
2022-12-08,sus,199775,201508,0,10,152,1,True,True,False,7,8,144
2022-12-08,sus,199775,201508,0,10,152,1,True,True,False,8,15,137
2022-12-08,sus,199775,201508,0,10,152,1,True,True,False,9,5,147
2022-12-08,sus,199775,201508,0,10,152,1,True,True,False,10,12,140
2022-12-08,sus,202274,204274,3,7,2,"2,3",True,False,False,1,2,0
2022-12-08,sus,202274,204274,3,7,2,"2,3",True,False,False,2,2,0
2022-12-08,sus,202274,204274,3,7,2,"2,3",True,False,False,3,1,1
2022-12-08,sus,202274,204274,3,7,2,"2,3",True,False,False,4,0,2
2022-12-08,sus,202274,204274,3,7,2,"2,3",True,False,False,5,2,0
2022-12-08,sus,202274,204274,3,7,2,"2,3",True,False,False,6,1,1
2022-12-08,sus,202274,204274,3,7,2,"2,3",True,False,False,7,0,2
2022-12-08,sus,202274,204274,3,7,2,"2,3",True,False,False,8,0,2
2022-12-08,sus,202274,204274,3,7,2,"2,3",True,False,False,9,1,1
2022-12-08,sus,202274,204274,3,7,2,"2,3",True,False,False,10,1,1
2022-12-08,sus,52571,267467,5,5,47,1,True,True,False,1,1,46
2022-12-08,sus,52571,267467,5,5,47,1,True,True,False,2,1,46
2022-12-08,sus,52571,267467,5,5,47,1,True,True,False,3,18,29
2022-12-08,sus,52571,267467,5,5,47,1,True,True,False,4,1,46
2022-12-08,sus,52571,267467,5,5,47,1,True,True,False,5,24,23
2022-12-08,sus,52571,267467,5,5,47,1,True,True,False,6,28,19
2022-12-08,sus,52571,267467,5,5,47,1,True,True,False,7,5,42
2022-12-08,sus,52571,267467,5,5,47,1,True,True,False,8,29,18
2022-12-08,sus,52571,267467,5,5,47,1,True,True,False,9,39,8
2022-12-08,sus,52571,267467,5,5,47,1,True,True,False,10,33,14
2022-12-08,sus,4229,20940,8,2,2,"1,2",True,False,False,1,1,1
2022-12-08,sus,4229,20940,8,2,2,"1,2",True,False,False,2,2,0
2022-12-08,sus,4229,20940,8,2,2,"1,2",True,False,False,3,1,1
2022-12-08,sus,4229,20940,8,2,2,"1,2",True,False,False,4,2,0
2022-12-08,sus,4229,20940,8,2,2,"1,2",True,False,False,5,2,0
2022-12-08,sus,4229,20940,8,2,2,"1,2",True,False,False,6,2,0
2022-12-08,sus,4229,20940,8,2,2,"1,2",True,False,False,7,2,0
2022-12-08,sus,4229,20940,8,2,2,"1,2",True,False,False,8,2,0
2022-12-08,sus,4229,20940,8,2,2,"1,2",True,False,False,9,2,0
2022-12-08,sus,4229,20940,8,2,2,"1,2",True,False,False,10,2,0
2022-12-08,sus,49304,209391,0,10,9,1,True,True,False,1,2,7
2022-12-08,sus,49304,209391,0,10,9,1,True,True,False,2,2,7
2022-12-08,sus,49304,209391,0,10,9,1,True,True,False,3,3,6
2022-12-08,sus,49304,209391,0,10,9,1,True,True,False,4,3,6
2022-12-08,sus,49304,209391,0,10,9,1,True,True,False,5,3,6
2022-12-08,sus,49304,209391,0,10,9,1,True,True,False,6,3,6
2022-12-08,sus,49304,209391,0,10,9,1,True,True,False,7,3,6
2022-12-08,sus,49304,209391,0,10,9,1,True,True,False,8,3,6
2022-12-08,sus,49304,209391,0,10,9,1,True,True,False,9,3,6
2022-12-08,sus,49304,209391,0,10,9,1,True,True,False,10,4,5
2022-12-08,sus,49800,50889,8,2,365,1,True,True,False,1,0,365
2022-12-08,sus,49800,50889,8,2,365,1,True,True,False,2,0,365
2022-12-08,sus,49800,50889,8,2,365,1,True,True,False,3,348,17
2022-12-08,sus,49800,50889,8,2,365,1,True,True,False,4,352,13
2022-12-08,sus,49800,50889,8,2,365,1,True,True,False,5,362,3
2022-12-08,sus,49800,50889,8,2,365,1,True,True,False,6,363,2
2022-12-08,sus,49800,50889,8,2,365,1,True,True,False,7,365,0
2022-12-08,sus,49800,50889,8,2,365,1,True,True,False,8,365,0
2022-12-08,sus,49800,50889,8,2,365,1,True,True,False,9,365,0
2022-12-08,sus,49800,50889,8,2,365,1,True,True,False,10,365,0
2022-12-08,sus,50058,213367,4,6,14,1,True,True,False,1,0,14
2022-12-08,sus,50058,213367,4,6,14,1,True,True,False,2,0,14
2022-12-08,sus,50058,213367,4,6,14,1,True,True,False,3,2,12
2022-12-08,sus,50058,213367,4,6,14,1,True,True,False,4,0,14
2022-12-08,sus,50058,213367,4,6,14,1,True,True,False,5,2,12
2022-12-08,sus,50058,213367,4,6,14,1,True,True,False,6,2,12
2022-12-08,sus,50058,213367,4,6,14,1,True,True,False,7,14,0
2022-12-08,sus,50058,213367,4,6,14,1,True,True,False,8,14,0
2022-12-08,sus,50058,213367,4,6,14,1,True,True,False,9,14,0
2022-12-08,sus,50058,213367,4,6,14,1,True,True,False,10,14,0
2022-12-08,sus,48646,262493,0,10,5,"1,2,4",True,True,True,1,1,4
2022-12-08,sus,48646,262493,0,10,5,"1,2,4",True,True,True,2,1,4
2022-12-08,sus,48646,262493,0,10,5,"1,2,4",True,True,True,3,1,4
2022-12-08,sus,48646,262493,0,10,5,"1,2,4",True,True,True,4,1,4
2022-12-08,sus,48646,262493,0,10,5,"1,2,4",True,True,True,5,1,4
2022-12-08,sus,48646,262493,0,10,5,"1,2,4",True,True,True,6,1,4
2022-12-08,sus,48646,262493,0,10,5,"1,2,4",True,True,True,7,1,4
2022-12-08,sus,48646,262493,0,10,5,"1,2,4",True,True,True,8,1,4
2022-12-08,sus,48646,262493,0,10,5,"1,2,4",True,True,True,9,2,3
2022-12-08,sus,48646,262493,0,10,5,"1,2,4",True,True,True,10,1,4
2022-12-08,sus,5413,9583,1,9,1,1,True,True,True,1,0,1
2022-12-08,sus,5413,9583,1,9,1,1,True,True,True,2,0,1
2022-12-08,sus,5413,9583,1,9,1,1,True,True,True,3,0,1
2022-12-08,sus,5413,9583,1,9,1,1,True,True,True,4,0,1
2022-12-08,sus,5413,9583,1,9,1,1,True,True,True,5,0,1
2022-12-08,sus,5413,9583,1,9,1,1,True,True,True,6,0,1
2022-12-08,sus,5413,9583,1,9,1,1,True,True,True,7,0,1
2022-12-08,sus,5413,9583,1,9,1,1,True,True,True,8,0,1
2022-12-08,sus,5413,9583,1,9,1,1,True,True,True,9,0,1
2022-12-08,sus,5413,9583,1,9,1,1,True,True,True,10,1,0
2022-12-08,sus,5413,8262,8,2,1,1,True,True,True,1,0,1
2022-12-08,sus,5413,8262,8,2,1,1,True,True,True,2,0,1
2022-12-08,sus,5413,8262,8,2,1,1,True,True,True,3,1,0
2022-12-08,sus,5413,8262,8,2,1,1,True,True,True,4,1,0
2022-12-08,sus,5413,8262,8,2,1,1,True,True,True,5,1,0
2022-12-08,sus,5413,8262,8,2,1,1,True,True,True,6,1,0
2022-12-08,sus,5413,8262,8,2,1,1,True,True,True,7,1,0
2022-12-08,sus,5413,8262,8,2,1,1,True,True,True,8,1,0
2022-12-08,sus,5413,8262,8,2,1,1,True,True,True,9,1,0
2022-12-08,sus,5413,8262,8,2,1,1,True,True,True,10,1,0
2022-12-08,sus,12297,53013,0,10,1,2,True,True,False,1,0,1
2022-12-08,sus,12297,53013,0,10,1,2,True,True,False,2,0,1
2022-12-08,sus,12297,53013,0,10,1,2,True,True,False,3,0,1
2022-12-08,sus,12297,53013,0,10,1,2,True,True,False,4,0,1
2022-12-08,sus,12297,53013,0,10,1,2,True,True,False,5,0,1
2022-12-08,sus,12297,53013,0,10,1,2,True,True,False,6,0,1
2022-12-08,sus,12297,53013,0,10,1,2,True,True,False,7,0,1
2022-12-08,sus,12297,53013,0,10,1,2,True,True,False,8,0,1
2022-12-08,sus,12297,53013,0,10,1,2,True,True,False,9,0,1
2022-12-08,sus,12297,53013,0,10,1,2,True,True,False,10,0,1
2022-12-08,sus,20647,207176,9,1,1,1,True,False,False,1,0,1
2022-12-08,sus,20647,207176,9,1,1,1,True,False,False,2,1,0
2022-12-08,sus,20647,207176,9,1,1,1,True,False,False,3,1,0
2022-12-08,sus,20647,207176,9,1,1,1,True,False,False,4,1,0
2022-12-08,sus,20647,207176,9,1,1,1,True,False,False,5,1,0
2022-12-08,sus,20647,207176,9,1,1,1,True,False,False,6,1,0
2022-12-08,sus,20647,207176,9,1,1,1,True,False,False,7,1,0
2022-12-08,sus,20647,207176,9,1,1,1,True,False,False,8,1,0
2022-12-08,sus,20647,207176,9,1,1,1,True,False,False,9,1,0
2022-12-08,sus,20647,207176,9,1,1,1,True,False,False,10,1,0
2022-12-08,sus,9886,49304,7,3,24,1,True,True,False,1,5,19
2022-12-08,sus,9886,49304,7,3,24,1,True,True,False,2,7,17
2022-12-08,sus,9886,49304,7,3,24,1,True,True,False,3,8,16
2022-12-08,sus,9886,49304,7,3,24,1,True,True,False,4,18,6
2022-12-08,sus,9886,49304,7,3,24,1,True,True,False,5,17,7
2022-12-08,sus,9886,49304,7,3,24,1,True,True,False,6,22,2
2022-12-08,sus,9886,49304,7,3,24,1,True,True,False,7,24,0
2022-12-08,sus,9886,49304,7,3,24,1,True,True,False,8,20,4
2022-12-08,sus,9886,49304,7,3,24,1,True,True,False,9,24,0
2022-12-08,sus,9886,49304,7,3,24,1,True,True,False,10,24,0
