date,status,attacker,victim,leg_infrence_cnts,sus_infrence_cnts,path_cnts,type,valid_origin,recurrent,local,inference_id,leg_flag,sus_flag
2023-07-17,sus,15169,133385,0,10,1,2,True,False,False,1,0,1
2023-07-17,sus,15169,133385,0,10,1,2,True,False,False,2,0,1
2023-07-17,sus,15169,133385,0,10,1,2,True,False,False,3,0,1
2023-07-17,sus,15169,133385,0,10,1,2,True,False,False,4,0,1
2023-07-17,sus,15169,133385,0,10,1,2,True,False,False,5,0,1
2023-07-17,sus,15169,133385,0,10,1,2,True,False,False,6,0,1
2023-07-17,sus,15169,133385,0,10,1,2,True,False,False,7,0,1
2023-07-17,sus,15169,133385,0,10,1,2,True,False,False,8,0,1
2023-07-17,sus,15169,133385,0,10,1,2,True,False,False,9,0,1
2023-07-17,sus,15169,133385,0,10,1,2,True,False,False,10,0,1
2023-07-17,sus,262579,272767,0,10,20,1,False,True,False,1,1,19
2023-07-17,sus,262579,272767,0,10,20,1,False,True,False,2,1,19
2023-07-17,sus,262579,272767,0,10,20,1,False,True,False,3,1,19
2023-07-17,sus,262579,272767,0,10,20,1,False,True,False,4,1,19
2023-07-17,sus,262579,272767,0,10,20,1,False,True,False,5,1,19
2023-07-17,sus,262579,272767,0,10,20,1,False,True,False,6,1,19
2023-07-17,sus,262579,272767,0,10,20,1,False,True,False,7,1,19
2023-07-17,sus,262579,272767,0,10,20,1,False,True,False,8,1,19
2023-07-17,sus,262579,272767,0,10,20,1,False,True,False,9,1,19
2023-07-17,sus,262579,272767,0,10,20,1,False,True,False,10,7,13
2023-07-17,sus,14670,36352,3,7,14,1,True,True,False,1,14,0
2023-07-17,sus,14670,36352,3,7,14,1,True,True,False,2,14,0
2023-07-17,sus,14670,36352,3,7,14,1,True,True,False,3,12,2
2023-07-17,sus,14670,36352,3,7,14,1,True,True,False,4,0,14
2023-07-17,sus,14670,36352,3,7,14,1,True,True,False,5,0,14
2023-07-17,sus,14670,36352,3,7,14,1,True,True,False,6,0,14
2023-07-17,sus,14670,36352,3,7,14,1,True,True,False,7,0,14
2023-07-17,sus,14670,36352,3,7,14,1,True,True,False,8,0,14
2023-07-17,sus,14670,36352,3,7,14,1,True,True,False,9,0,14
2023-07-17,sus,14670,36352,3,7,14,1,True,True,False,10,1,13
2023-07-17,sus,263608,264525,2,8,237,1,True,True,False,1,25,212
2023-07-17,sus,263608,264525,2,8,237,1,True,True,False,2,54,183
2023-07-17,sus,263608,264525,2,8,237,1,True,True,False,3,98,139
2023-07-17,sus,263608,264525,2,8,237,1,True,True,False,4,78,159
2023-07-17,sus,263608,264525,2,8,237,1,True,True,False,5,101,136
2023-07-17,sus,263608,264525,2,8,237,1,True,True,False,6,93,144
2023-07-17,sus,263608,264525,2,8,237,1,True,True,False,7,54,183
2023-07-17,sus,263608,264525,2,8,237,1,True,True,False,8,131,106
2023-07-17,sus,263608,264525,2,8,237,1,True,True,False,9,122,115
2023-07-17,sus,263608,264525,2,8,237,1,True,True,False,10,114,123
2023-07-17,sus,25152,61138,7,3,2,1,True,True,False,1,0,2
2023-07-17,sus,25152,61138,7,3,2,1,True,True,False,2,1,1
2023-07-17,sus,25152,61138,7,3,2,1,True,True,False,3,2,0
2023-07-17,sus,25152,61138,7,3,2,1,True,True,False,4,1,1
2023-07-17,sus,25152,61138,7,3,2,1,True,True,False,5,2,0
2023-07-17,sus,25152,61138,7,3,2,1,True,True,False,6,2,0
2023-07-17,sus,25152,61138,7,3,2,1,True,True,False,7,2,0
2023-07-17,sus,25152,61138,7,3,2,1,True,True,False,8,2,0
2023-07-17,sus,25152,61138,7,3,2,1,True,True,False,9,2,0
2023-07-17,sus,25152,61138,7,3,2,1,True,True,False,10,2,0
2023-07-17,sus,9583,133385,0,10,2,2,True,False,False,1,0,2
2023-07-17,sus,9583,133385,0,10,2,2,True,False,False,2,0,2
2023-07-17,sus,9583,133385,0,10,2,2,True,False,False,3,0,2
2023-07-17,sus,9583,133385,0,10,2,2,True,False,False,4,0,2
2023-07-17,sus,9583,133385,0,10,2,2,True,False,False,5,0,2
2023-07-17,sus,9583,133385,0,10,2,2,True,False,False,6,0,2
2023-07-17,sus,9583,133385,0,10,2,2,True,False,False,7,0,2
2023-07-17,sus,9583,133385,0,10,2,2,True,False,False,8,0,2
2023-07-17,sus,9583,133385,0,10,2,2,True,False,False,9,0,2
2023-07-17,sus,9583,133385,0,10,2,2,True,False,False,10,0,2
2023-07-17,sus,137654,150040,0,10,211,1,True,True,False,1,31,180
2023-07-17,sus,137654,150040,0,10,211,1,True,True,False,2,17,194
2023-07-17,sus,137654,150040,0,10,211,1,True,True,False,3,36,175
2023-07-17,sus,137654,150040,0,10,211,1,True,True,False,4,22,189
2023-07-17,sus,137654,150040,0,10,211,1,True,True,False,5,28,183
2023-07-17,sus,137654,150040,0,10,211,1,True,True,False,6,34,177
2023-07-17,sus,137654,150040,0,10,211,1,True,True,False,7,33,178
2023-07-17,sus,137654,150040,0,10,211,1,True,True,False,8,33,178
2023-07-17,sus,137654,150040,0,10,211,1,True,True,False,9,24,187
2023-07-17,sus,137654,150040,0,10,211,1,True,True,False,10,32,179
2023-07-17,sus,24429,213279,9,1,5,1,True,False,False,1,0,5
2023-07-17,sus,24429,213279,9,1,5,1,True,False,False,2,3,2
2023-07-17,sus,24429,213279,9,1,5,1,True,False,False,3,5,0
2023-07-17,sus,24429,213279,9,1,5,1,True,False,False,4,4,1
2023-07-17,sus,24429,213279,9,1,5,1,True,False,False,5,5,0
2023-07-17,sus,24429,213279,9,1,5,1,True,False,False,6,5,0
2023-07-17,sus,24429,213279,9,1,5,1,True,False,False,7,5,0
2023-07-17,sus,24429,213279,9,1,5,1,True,False,False,8,5,0
2023-07-17,sus,24429,213279,9,1,5,1,True,False,False,9,5,0
2023-07-17,sus,24429,213279,9,1,5,1,True,False,False,10,5,0
2023-07-17,sus,39120,328788,9,1,1,1,True,False,True,1,0,1
2023-07-17,sus,39120,328788,9,1,1,1,True,False,True,2,1,0
2023-07-17,sus,39120,328788,9,1,1,1,True,False,True,3,1,0
2023-07-17,sus,39120,328788,9,1,1,1,True,False,True,4,1,0
2023-07-17,sus,39120,328788,9,1,1,1,True,False,True,5,1,0
2023-07-17,sus,39120,328788,9,1,1,1,True,False,True,6,1,0
2023-07-17,sus,39120,328788,9,1,1,1,True,False,True,7,1,0
2023-07-17,sus,39120,328788,9,1,1,1,True,False,True,8,1,0
2023-07-17,sus,39120,328788,9,1,1,1,True,False,True,9,1,0
2023-07-17,sus,39120,328788,9,1,1,1,True,False,True,10,1,0
2023-07-17,sus,51185,57393,4,6,1,1,True,True,True,1,0,1
2023-07-17,sus,51185,57393,4,6,1,1,True,True,True,2,0,1
2023-07-17,sus,51185,57393,4,6,1,1,True,True,True,3,0,1
2023-07-17,sus,51185,57393,4,6,1,1,True,True,True,4,0,1
2023-07-17,sus,51185,57393,4,6,1,1,True,True,True,5,0,1
2023-07-17,sus,51185,57393,4,6,1,1,True,True,True,6,0,1
2023-07-17,sus,51185,57393,4,6,1,1,True,True,True,7,1,0
2023-07-17,sus,51185,57393,4,6,1,1,True,True,True,8,1,0
2023-07-17,sus,51185,57393,4,6,1,1,True,True,True,9,1,0
2023-07-17,sus,51185,57393,4,6,1,1,True,True,True,10,1,0
2023-07-17,sus,266015,268155,0,10,311,1,True,False,False,1,17,294
2023-07-17,sus,266015,268155,0,10,311,1,True,False,False,2,19,292
2023-07-17,sus,266015,268155,0,10,311,1,True,False,False,3,24,287
2023-07-17,sus,266015,268155,0,10,311,1,True,False,False,4,21,290
2023-07-17,sus,266015,268155,0,10,311,1,True,False,False,5,30,281
2023-07-17,sus,266015,268155,0,10,311,1,True,False,False,6,33,278
2023-07-17,sus,266015,268155,0,10,311,1,True,False,False,7,24,287
2023-07-17,sus,266015,268155,0,10,311,1,True,False,False,8,33,278
2023-07-17,sus,266015,268155,0,10,311,1,True,False,False,9,33,278
2023-07-17,sus,266015,268155,0,10,311,1,True,False,False,10,35,276
2023-07-17,sus,53121,273770,3,7,15,1,True,True,False,1,15,0
2023-07-17,sus,53121,273770,3,7,15,1,True,True,False,2,15,0
2023-07-17,sus,53121,273770,3,7,15,1,True,True,False,3,13,2
2023-07-17,sus,53121,273770,3,7,15,1,True,True,False,4,0,15
2023-07-17,sus,53121,273770,3,7,15,1,True,True,False,5,2,13
2023-07-17,sus,53121,273770,3,7,15,1,True,True,False,6,0,15
2023-07-17,sus,53121,273770,3,7,15,1,True,True,False,7,1,14
2023-07-17,sus,53121,273770,3,7,15,1,True,True,False,8,0,15
2023-07-17,sus,53121,273770,3,7,15,1,True,True,False,9,0,15
2023-07-17,sus,53121,273770,3,7,15,1,True,True,False,10,0,15
2023-07-17,sus,48128,57463,4,6,1,1,True,True,True,1,0,1
2023-07-17,sus,48128,57463,4,6,1,1,True,True,True,2,0,1
2023-07-17,sus,48128,57463,4,6,1,1,True,True,True,3,0,1
2023-07-17,sus,48128,57463,4,6,1,1,True,True,True,4,0,1
2023-07-17,sus,48128,57463,4,6,1,1,True,True,True,5,0,1
2023-07-17,sus,48128,57463,4,6,1,1,True,True,True,6,1,0
2023-07-17,sus,48128,57463,4,6,1,1,True,True,True,7,0,1
2023-07-17,sus,48128,57463,4,6,1,1,True,True,True,8,1,0
2023-07-17,sus,48128,57463,4,6,1,1,True,True,True,9,1,0
2023-07-17,sus,48128,57463,4,6,1,1,True,True,True,10,1,0
2023-07-17,sus,267589,268640,0,10,49,1,True,True,False,1,2,47
2023-07-17,sus,267589,268640,0,10,49,1,True,True,False,2,2,47
2023-07-17,sus,267589,268640,0,10,49,1,True,True,False,3,2,47
2023-07-17,sus,267589,268640,0,10,49,1,True,True,False,4,2,47
2023-07-17,sus,267589,268640,0,10,49,1,True,True,False,5,2,47
2023-07-17,sus,267589,268640,0,10,49,1,True,True,False,6,2,47
2023-07-17,sus,267589,268640,0,10,49,1,True,True,False,7,2,47
2023-07-17,sus,267589,268640,0,10,49,1,True,True,False,8,2,47
2023-07-17,sus,267589,268640,0,10,49,1,True,True,False,9,2,47
2023-07-17,sus,267589,268640,0,10,49,1,True,True,False,10,2,47
2023-07-17,sus,13335,37447,4,6,281,1,True,True,False,1,35,246
2023-07-17,sus,13335,37447,4,6,281,1,True,True,False,2,51,230
2023-07-17,sus,13335,37447,4,6,281,1,True,True,False,3,121,160
2023-07-17,sus,13335,37447,4,6,281,1,True,True,False,4,247,34
2023-07-17,sus,13335,37447,4,6,281,1,True,True,False,5,103,178
2023-07-17,sus,13335,37447,4,6,281,1,True,True,False,6,103,178
2023-07-17,sus,13335,37447,4,6,281,1,True,True,False,7,104,177
2023-07-17,sus,13335,37447,4,6,281,1,True,True,False,8,166,115
2023-07-17,sus,13335,37447,4,6,281,1,True,True,False,9,169,112
2023-07-17,sus,13335,37447,4,6,281,1,True,True,False,10,221,60
2023-07-17,sus,34665,57463,2,8,1,1,True,True,True,1,0,1
2023-07-17,sus,34665,57463,2,8,1,1,True,True,True,2,0,1
2023-07-17,sus,34665,57463,2,8,1,1,True,True,True,3,0,1
2023-07-17,sus,34665,57463,2,8,1,1,True,True,True,4,0,1
2023-07-17,sus,34665,57463,2,8,1,1,True,True,True,5,0,1
2023-07-17,sus,34665,57463,2,8,1,1,True,True,True,6,0,1
2023-07-17,sus,34665,57463,2,8,1,1,True,True,True,7,0,1
2023-07-17,sus,34665,57463,2,8,1,1,True,True,True,8,0,1
2023-07-17,sus,34665,57463,2,8,1,1,True,True,True,9,1,0
2023-07-17,sus,34665,57463,2,8,1,1,True,True,True,10,1,0
2023-07-17,sus,6471,400190,0,10,8,1,True,True,False,1,0,8
2023-07-17,sus,6471,400190,0,10,8,1,True,True,False,2,0,8
2023-07-17,sus,6471,400190,0,10,8,1,True,True,False,3,0,8
2023-07-17,sus,6471,400190,0,10,8,1,True,True,False,4,0,8
2023-07-17,sus,6471,400190,0,10,8,1,True,True,False,5,0,8
2023-07-17,sus,6471,400190,0,10,8,1,True,True,False,6,0,8
2023-07-17,sus,6471,400190,0,10,8,1,True,True,False,7,0,8
2023-07-17,sus,6471,400190,0,10,8,1,True,True,False,8,0,8
2023-07-17,sus,6471,400190,0,10,8,1,True,True,False,9,0,8
2023-07-17,sus,6471,400190,0,10,8,1,True,True,False,10,0,8
2023-07-17,sus,38008,204508,9,1,2,"1,2",True,True,False,1,2,0
2023-07-17,sus,38008,204508,9,1,2,"1,2",True,True,False,2,1,1
2023-07-17,sus,38008,204508,9,1,2,"1,2",True,True,False,3,2,0
2023-07-17,sus,38008,204508,9,1,2,"1,2",True,True,False,4,2,0
2023-07-17,sus,38008,204508,9,1,2,"1,2",True,True,False,5,2,0
2023-07-17,sus,38008,204508,9,1,2,"1,2",True,True,False,6,2,0
2023-07-17,sus,38008,204508,9,1,2,"1,2",True,True,False,7,2,0
2023-07-17,sus,38008,204508,9,1,2,"1,2",True,True,False,8,2,0
2023-07-17,sus,38008,204508,9,1,2,"1,2",True,True,False,9,2,0
2023-07-17,sus,38008,204508,9,1,2,"1,2",True,True,False,10,2,0
2023-07-17,sus,48781,51185,0,10,1,1,True,True,True,1,0,1
2023-07-17,sus,48781,51185,0,10,1,1,True,True,True,2,0,1
2023-07-17,sus,48781,51185,0,10,1,1,True,True,True,3,0,1
2023-07-17,sus,48781,51185,0,10,1,1,True,True,True,4,0,1
2023-07-17,sus,48781,51185,0,10,1,1,True,True,True,5,0,1
2023-07-17,sus,48781,51185,0,10,1,1,True,True,True,6,0,1
2023-07-17,sus,48781,51185,0,10,1,1,True,True,True,7,0,1
2023-07-17,sus,48781,51185,0,10,1,1,True,True,True,8,0,1
2023-07-17,sus,48781,51185,0,10,1,1,True,True,True,9,0,1
2023-07-17,sus,48781,51185,0,10,1,1,True,True,True,10,0,1
2023-07-17,sus,200993,209533,0,10,154,1,True,True,False,1,18,136
