date,status,attacker,victim,leg_infrence_cnts,sus_infrence_cnts,path_cnts,type,valid_origin,recurrent,local,inference_id,leg_flag,sus_flag
2022-01-07,leg,39120,44065,10,0,1,1,True,False,True,1,1,0
2022-01-07,leg,39120,44065,10,0,1,1,True,False,True,2,1,0
2022-01-07,leg,39120,44065,10,0,1,1,True,False,True,3,1,0
2022-01-07,leg,39120,44065,10,0,1,1,True,False,True,4,1,0
2022-01-07,leg,39120,44065,10,0,1,1,True,False,True,5,1,0
2022-01-07,leg,39120,44065,10,0,1,1,True,False,True,6,1,0
2022-01-07,leg,39120,44065,10,0,1,1,True,False,True,7,1,0
2022-01-07,leg,39120,44065,10,0,1,1,True,False,True,8,1,0
2022-01-07,leg,39120,44065,10,0,1,1,True,False,True,9,1,0
2022-01-07,leg,39120,44065,10,0,1,1,True,False,True,10,1,0
2022-01-07,leg,7195,271458,10,0,1,1,True,False,False,1,1,0
2022-01-07,leg,7195,271458,10,0,1,1,True,False,False,2,1,0
2022-01-07,leg,7195,271458,10,0,1,1,True,False,False,3,1,0
2022-01-07,leg,7195,271458,10,0,1,1,True,False,False,4,1,0
2022-01-07,leg,7195,271458,10,0,1,1,True,False,False,5,1,0
2022-01-07,leg,7195,271458,10,0,1,1,True,False,False,6,1,0
2022-01-07,leg,7195,271458,10,0,1,1,True,False,False,7,1,0
2022-01-07,leg,7195,271458,10,0,1,1,True,False,False,8,1,0
2022-01-07,leg,7195,271458,10,0,1,1,True,False,False,9,1,0
2022-01-07,leg,7195,271458,10,0,1,1,True,False,False,10,1,0
2022-01-07,leg,9145,49981,10,0,1,1,True,False,False,1,1,0
2022-01-07,leg,9145,49981,10,0,1,1,True,False,False,2,1,0
2022-01-07,leg,9145,49981,10,0,1,1,True,False,False,3,1,0
2022-01-07,leg,9145,49981,10,0,1,1,True,False,False,4,1,0
2022-01-07,leg,9145,49981,10,0,1,1,True,False,False,5,1,0
2022-01-07,leg,9145,49981,10,0,1,1,True,False,False,6,1,0
2022-01-07,leg,9145,49981,10,0,1,1,True,False,False,7,1,0
2022-01-07,leg,9145,49981,10,0,1,1,True,False,False,8,1,0
2022-01-07,leg,9145,49981,10,0,1,1,True,False,False,9,1,0
2022-01-07,leg,9145,49981,10,0,1,1,True,False,False,10,1,0
2022-01-07,leg,17440,55701,10,0,34,4,True,False,False,1,34,0
2022-01-07,leg,17440,55701,10,0,34,4,True,False,False,2,34,0
2022-01-07,leg,17440,55701,10,0,34,4,True,False,False,3,34,0
2022-01-07,leg,17440,55701,10,0,34,4,True,False,False,4,34,0
2022-01-07,leg,17440,55701,10,0,34,4,True,False,False,5,34,0
2022-01-07,leg,17440,55701,10,0,34,4,True,False,False,6,34,0
2022-01-07,leg,17440,55701,10,0,34,4,True,False,False,7,34,0
2022-01-07,leg,17440,55701,10,0,34,4,True,False,False,8,34,0
2022-01-07,leg,17440,55701,10,0,34,4,True,False,False,9,34,0
2022-01-07,leg,17440,55701,10,0,34,4,True,False,False,10,34,0
2022-01-07,leg,2856,16276,10,0,1,2,True,False,False,1,1,0
2022-01-07,leg,2856,16276,10,0,1,2,True,False,False,2,1,0
2022-01-07,leg,2856,16276,10,0,1,2,True,False,False,3,1,0
2022-01-07,leg,2856,16276,10,0,1,2,True,False,False,4,1,0
2022-01-07,leg,2856,16276,10,0,1,2,True,False,False,5,1,0
2022-01-07,leg,2856,16276,10,0,1,2,True,False,False,6,1,0
2022-01-07,leg,2856,16276,10,0,1,2,True,False,False,7,1,0
2022-01-07,leg,2856,16276,10,0,1,2,True,False,False,8,1,0
2022-01-07,leg,2856,16276,10,0,1,2,True,False,False,9,1,0
2022-01-07,leg,2856,16276,10,0,1,2,True,False,False,10,1,0
2022-01-07,leg,25091,208258,10,0,2,2,True,False,False,1,2,0
2022-01-07,leg,25091,208258,10,0,2,2,True,False,False,2,2,0
2022-01-07,leg,25091,208258,10,0,2,2,True,False,False,3,2,0
2022-01-07,leg,25091,208258,10,0,2,2,True,False,False,4,2,0
2022-01-07,leg,25091,208258,10,0,2,2,True,False,False,5,2,0
2022-01-07,leg,25091,208258,10,0,2,2,True,False,False,6,2,0
2022-01-07,leg,25091,208258,10,0,2,2,True,False,False,7,2,0
2022-01-07,leg,25091,208258,10,0,2,2,True,False,False,8,2,0
2022-01-07,leg,25091,208258,10,0,2,2,True,False,False,9,2,0
2022-01-07,leg,25091,208258,10,0,2,2,True,False,False,10,2,0
2022-01-07,leg,7018,393813,10,0,68,1,True,False,False,1,68,0
2022-01-07,leg,7018,393813,10,0,68,1,True,False,False,2,68,0
2022-01-07,leg,7018,393813,10,0,68,1,True,False,False,3,68,0
2022-01-07,leg,7018,393813,10,0,68,1,True,False,False,4,68,0
2022-01-07,leg,7018,393813,10,0,68,1,True,False,False,5,68,0
2022-01-07,leg,7018,393813,10,0,68,1,True,False,False,6,68,0
2022-01-07,leg,7018,393813,10,0,68,1,True,False,False,7,68,0
2022-01-07,leg,7018,393813,10,0,68,1,True,False,False,8,68,0
2022-01-07,leg,7018,393813,10,0,68,1,True,False,False,9,68,0
2022-01-07,leg,7018,393813,10,0,68,1,True,False,False,10,68,0
2022-01-07,leg,47895,264409,10,0,6,"1,2",False,False,True,1,6,0
2022-01-07,leg,47895,264409,10,0,6,"1,2",False,False,True,2,6,0
2022-01-07,leg,47895,264409,10,0,6,"1,2",False,False,True,3,6,0
2022-01-07,leg,47895,264409,10,0,6,"1,2",False,False,True,4,6,0
2022-01-07,leg,47895,264409,10,0,6,"1,2",False,False,True,5,6,0
2022-01-07,leg,47895,264409,10,0,6,"1,2",False,False,True,6,6,0
2022-01-07,leg,47895,264409,10,0,6,"1,2",False,False,True,7,6,0
2022-01-07,leg,47895,264409,10,0,6,"1,2",False,False,True,8,6,0
2022-01-07,leg,47895,264409,10,0,6,"1,2",False,False,True,9,6,0
2022-01-07,leg,47895,264409,10,0,6,"1,2",False,False,True,10,6,0
2022-01-07,leg,8399,9498,10,0,2,2,True,False,False,1,2,0
2022-01-07,leg,8399,9498,10,0,2,2,True,False,False,2,2,0
2022-01-07,leg,8399,9498,10,0,2,2,True,False,False,3,2,0
2022-01-07,leg,8399,9498,10,0,2,2,True,False,False,4,2,0
2022-01-07,leg,8399,9498,10,0,2,2,True,False,False,5,2,0
2022-01-07,leg,8399,9498,10,0,2,2,True,False,False,6,2,0
2022-01-07,leg,8399,9498,10,0,2,2,True,False,False,7,2,0
2022-01-07,leg,8399,9498,10,0,2,2,True,False,False,8,2,0
2022-01-07,leg,8399,9498,10,0,2,2,True,False,False,9,2,0
