date,status,attacker,victim,leg_infrence_cnts,sus_infrence_cnts,path_cnts,type,valid_origin,recurrent,local,inference_id,leg_flag,sus_flag
2022-07-17,leg,50673,200161,10,0,6,"1,2",True,False,True,1,6,0
2022-07-17,leg,50673,200161,10,0,6,"1,2",True,False,True,2,6,0
2022-07-17,leg,50673,200161,10,0,6,"1,2",True,False,True,3,6,0
2022-07-17,leg,50673,200161,10,0,6,"1,2",True,False,True,4,6,0
2022-07-17,leg,50673,200161,10,0,6,"1,2",True,False,True,5,6,0
2022-07-17,leg,50673,200161,10,0,6,"1,2",True,False,True,6,6,0
2022-07-17,leg,50673,200161,10,0,6,"1,2",True,False,True,7,6,0
2022-07-17,leg,50673,200161,10,0,6,"1,2",True,False,True,8,6,0
2022-07-17,leg,50673,200161,10,0,6,"1,2",True,False,True,9,6,0
2022-07-17,leg,50673,200161,10,0,6,"1,2",True,False,True,10,6,0
2022-07-17,leg,61568,268146,10,0,1,1,True,False,True,1,1,0
2022-07-17,leg,61568,268146,10,0,1,1,True,False,True,2,1,0
2022-07-17,leg,61568,268146,10,0,1,1,True,False,True,3,1,0
2022-07-17,leg,61568,268146,10,0,1,1,True,False,True,4,1,0
2022-07-17,leg,61568,268146,10,0,1,1,True,False,True,5,1,0
2022-07-17,leg,61568,268146,10,0,1,1,True,False,True,6,1,0
2022-07-17,leg,61568,268146,10,0,1,1,True,False,True,7,1,0
2022-07-17,leg,61568,268146,10,0,1,1,True,False,True,8,1,0
2022-07-17,leg,61568,268146,10,0,1,1,True,False,True,9,1,0
2022-07-17,leg,61568,268146,10,0,1,1,True,False,True,10,1,0
2022-07-17,leg,21140,50673,10,0,1,1,True,False,True,1,1,0
2022-07-17,leg,21140,50673,10,0,1,1,True,False,True,2,1,0
2022-07-17,leg,21140,50673,10,0,1,1,True,False,True,3,1,0
2022-07-17,leg,21140,50673,10,0,1,1,True,False,True,4,1,0
2022-07-17,leg,21140,50673,10,0,1,1,True,False,True,5,1,0
2022-07-17,leg,21140,50673,10,0,1,1,True,False,True,6,1,0
2022-07-17,leg,21140,50673,10,0,1,1,True,False,True,7,1,0
2022-07-17,leg,21140,50673,10,0,1,1,True,False,True,8,1,0
2022-07-17,leg,21140,50673,10,0,1,1,True,False,True,9,1,0
2022-07-17,leg,21140,50673,10,0,1,1,True,False,True,10,1,0
2022-07-17,leg,25393,61573,10,0,1,1,True,False,True,1,1,0
2022-07-17,leg,25393,61573,10,0,1,1,True,False,True,2,1,0
2022-07-17,leg,25393,61573,10,0,1,1,True,False,True,3,1,0
2022-07-17,leg,25393,61573,10,0,1,1,True,False,True,4,1,0
2022-07-17,leg,25393,61573,10,0,1,1,True,False,True,5,1,0
2022-07-17,leg,25393,61573,10,0,1,1,True,False,True,6,1,0
2022-07-17,leg,25393,61573,10,0,1,1,True,False,True,7,1,0
2022-07-17,leg,25393,61573,10,0,1,1,True,False,True,8,1,0
2022-07-17,leg,25393,61573,10,0,1,1,True,False,True,9,1,0
2022-07-17,leg,25393,61573,10,0,1,1,True,False,True,10,1,0
2022-07-17,leg,12297,50673,10,0,45,"1,2,3,4,5",True,False,True,1,45,0
2022-07-17,leg,12297,50673,10,0,45,"1,2,3,4,5",True,False,True,2,45,0
2022-07-17,leg,12297,50673,10,0,45,"1,2,3,4,5",True,False,True,3,45,0
2022-07-17,leg,12297,50673,10,0,45,"1,2,3,4,5",True,False,True,4,45,0
2022-07-17,leg,12297,50673,10,0,45,"1,2,3,4,5",True,False,True,5,45,0
2022-07-17,leg,12297,50673,10,0,45,"1,2,3,4,5",True,False,True,6,45,0
2022-07-17,leg,12297,50673,10,0,45,"1,2,3,4,5",True,False,True,7,45,0
2022-07-17,leg,12297,50673,10,0,45,"1,2,3,4,5",True,False,True,8,45,0
2022-07-17,leg,12297,50673,10,0,45,"1,2,3,4,5",True,False,True,9,45,0
2022-07-17,leg,12297,50673,10,0,45,"1,2,3,4,5",True,False,True,10,45,0
2022-07-17,leg,21314,50673,10,0,1,1,True,False,True,1,1,0
2022-07-17,leg,21314,50673,10,0,1,1,True,False,True,2,1,0
2022-07-17,leg,21314,50673,10,0,1,1,True,False,True,3,1,0
2022-07-17,leg,21314,50673,10,0,1,1,True,False,True,4,1,0
2022-07-17,leg,21314,50673,10,0,1,1,True,False,True,5,1,0
2022-07-17,leg,21314,50673,10,0,1,1,True,False,True,6,1,0
